,vocabulary_id,term,hateful_meaning,nonhateful_meaning,is_unambiguous,is_unambiguous_in,average_offensiveness,language,plural_of,variant_of,transliteration_of,is_about_nationality,is_about_ethnicity,is_about_religion,is_about_gender,is_about_sexual_orientation,is_about_disability,is_about_class,number_of_sightings,number_of_sightings_this_year,number_of_sightings_this_month,created_on,updated_on
1306,tP4pHEaRC,touch of the tar brush,A person of predominantly Caucasian ancestry with real or suspected African or Asian distant ancestry.,,True,,90.0,eng,,,,False,True,False,False,False,False,False,297,5,5,2013-06-15 05:18:18,2013-06-15 05:18:18
1307,g4VgeMDUH,yardie,"[1] A person from Jamaica, sometimes derogatory, referring to gang membership or low economic status. [2] In the UK, can be used broadly to denote a black person with gang association and/or engaging in criminal behavior.",,False,GB,76.0,eng,,,,True,True,False,False,False,False,True,1689,5,5,2013-06-07 13:53:40,2013-06-07 13:53:40
1308,RDX92tdyM,boo,"A black person. Jiggaboo or jigabo is from a Bantu verb tshikabo, meaning meek or servile.",An exclamation intended to scare the listener,False,,78.0,eng,,jigaboo,,False,True,False,False,False,False,False,0,0,0,2013-06-05 14:13:58,2013-06-05 14:13:58
1309,V7KK9jdja,Rico Suave,"A person of Hispanic descent, from the singer of the same name.",,False,,55.0,eng,,,,False,True,False,False,False,False,False,208,1,1,2013-06-02 22:24:19,2013-06-02 22:24:19
1310,yFMmh3ezd,redneck,Southern laborer-class whites.,,False,,68.0,eng,,,,False,False,False,False,False,False,True,1083,22,22,2013-06-02 05:49:03,2013-06-02 05:49:03
1311,b7PHp7TKN,muzzie,A Muslim.,,True,,84.0,eng,,,,False,False,True,False,False,False,False,5162,58,58,2013-06-01 23:05:37,2013-06-01 23:05:37
1312,V4Jc79fhB,queer,A homosexual.,Unusual,False,,44.0,eng,,,,False,False,False,False,True,False,False,735,12,12,2013-06-01 13:46:54,2013-06-01 13:46:54
1313,cyx7mvDEF,nigglet,A black child.,,True,,99.0,eng,,niglet,,False,True,False,False,False,False,False,3915,51,51,2013-05-31 04:10:25,2013-05-31 04:10:25
1314,WeZJrBa82,niggur,A black person.,,True,,99.0,eng,,nigger,,False,True,False,False,False,False,False,5370,68,68,2013-05-30 22:34:44,2013-05-30 22:34:44
1315,tTWJV3kr3,niglet,A black child.,,True,,99.0,eng,,,,False,True,False,False,False,False,False,4320,69,69,2013-05-30 19:55:58,2013-05-30 19:55:58
1316,xfb7ykAzV,ofay,"A white person, from Pig Latin for 'foe.'",,False,,75.0,eng,,,,False,True,False,False,False,False,False,507,20,20,2013-05-28 23:17:15,2013-05-28 23:17:15
1317,dfp72czzG,piky,Derived from 'turnpike'. [1] An Irish person. [2] A gypsy. [3] An itinerant or vagrant lower-class or poor person.,,False,,97.0,eng,,pikey,,True,True,False,False,False,False,False,0,0,0,2013-05-28 08:39:23,2013-05-28 08:39:23
1318,Bw33KZbKj,piker,Derived from 'turnpike'. [1] An Irish person. [2] A gypsy. [3] An itinerant or vagrant lower-class or poor person.,A person who prefers not to spend money,False,,78.0,eng,,pikey,,True,True,False,False,False,False,False,332,4,4,2013-05-28 00:45:00,2013-05-28 00:45:00
1319,jhB2e99jH,niggor,A black person.,,False,,99.0,eng,,nigger,,False,True,False,False,False,False,False,132,2,2,2013-05-28 00:35:34,2013-05-28 00:35:34
1320,pRMFc3bQC,abbo,"Australian Aboriginal person. Originally, this was simply an informal term for Aborigine, and was in fact used by Aboriginal people themselves until it started to be considered offensive in the 1950s. In remoter areas, Aboriginal people still often refer to themselves (quite neutrally) as Blackfellas (and whites as Whitefellas). Although Abo is still considered quite offensive by many, the pejorative boong is now more commonly used when the intent is to deliberately offend, as that word's status as an insult is unequivocal.",,False,,93.0,eng,,abo,,False,True,False,False,False,False,False,0,0,0,2013-05-27 07:54:37,2013-05-27 07:54:37
1321,BWd7HQVz7,af,"An African, used by white Rhodesians.",,False,,100.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-26 21:29:46,2013-05-26 21:29:46
1322,Nqm8FJxVw,sooty,"A black person, originated in the US in the 1950s.",,False,,74.0,eng,,,,False,True,False,False,False,False,False,1,0,0,2013-05-26 05:13:10,2013-05-26 05:13:10
1323,97uyVYFXG,alligator bait,"A black person, especially a black child. More commonly used in states where alligators are found, particularly Florida. First used in the early 20th century, although some hypothesize the term originated in the late 19th century.",,False,,72.0,eng,,,,False,True,False,False,False,False,False,285,6,6,2013-05-26 05:13:10,2013-05-26 05:13:10
1324,hQQf3gUwU,ape,A black person,A primate,False,,86.0,eng,,,,False,True,False,False,False,False,False,1,0,0,2013-05-26 05:13:10,2013-05-26 05:13:10
1325,JRP2kr36P,eight ball,A black person.,A billiards ball,False,,91.0,eng,,,,False,True,False,False,False,False,False,1,0,0,2013-05-26 05:13:10,2013-05-26 05:13:10
1326,jh3mcgDeW,pickaninny,Black children.,,True,,97.0,eng,,,,False,True,False,False,False,False,False,1490,32,32,2013-05-26 05:13:10,2013-05-26 05:13:10
1327,XZCB3fVua,Chinaman,"Found offensive, although it is a translation of the Chinese. It was used in the gold rush and railway-construction eras in western North America, when discrimination against Chinese was common.",,True,,72.0,eng,,,,True,False,False,False,False,False,False,2714,43,43,2013-05-25 17:17:03,2013-05-25 17:17:03
1328,AZehm4x3h,nigor,A black person.,,False,,99.0,eng,,nigger,,False,True,False,False,False,False,False,51,2,2,2013-05-25 07:08:18,2013-05-25 07:08:18
1329,JKgDa2T3h,chigger,[1] A Chinese person trying to act like a black person. [2] A person of mixed black and Asian parentage.,A mite,False,,77.0,eng,,,,True,True,False,False,False,False,False,0,0,0,2013-05-24 22:37:16,2013-05-24 22:37:16
1330,gyhqb9PXg,Moor,"A black person, from the black Muslims which invaded Europe during the Middle Ages.","[1] Uncultivated land [2] Muslim inhabitants of the Maghreb, the Iberian Peninsula, Sicily, Sardinia, Corsica, and Malta during the Middle Ages",False,,94.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-24 00:48:27,2013-05-24 00:48:27
1331,6HMveGX48,African catfish,Referring to Muslims in Myanmar as an invasive species,,False,,93.0,eng,,,,False,True,True,False,False,False,False,28,1,1,2013-05-22 22:31:03,2013-05-22 22:31:03
1332,P6gZG7Tcf,border hopper,"A person of Latino descent, particularly a Mexican migrant laborer.",,True,,85.0,eng,,wetback,,False,True,False,False,False,False,False,1247,51,51,2013-05-22 04:39:12,2013-05-22 04:39:12
1333,NegH8tRA7,clam,"A Scientologist, referring to a passage about clam engrams in L. Ron Hubbard's 1952 book, What To Audit, later renamed The History Of Man",A mollusk,False,,77.0,eng,,clamhead,,False,False,True,False,False,False,False,0,0,0,2013-05-21 23:56:47,2013-05-21 23:56:47
1334,wKYjEED2R,clamhead,"A Scientologist, referring to a passage about clam engrams in L. Ron Hubbard's 1952 book, What To Audit, later renamed The History Of Man",,False,,77.0,eng,,,,False,False,True,False,False,False,False,0,0,0,2013-05-21 23:56:47,2013-05-21 23:56:47
1335,uGFBj7UHj,Bounty bar,"White on the inside and brown on the outside, like a Bounty chocolate bar. As with wigger, this is both a subcultural and ethnic slur. The immediate target is criticized for having the cultural values of a different ethnic group, with the implication that the ethnic group in question is bad or inferior. Coconut and Oreo are used in the same way.",,False,,56.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-21 17:44:39,2013-05-21 17:44:39
1336,4UkBP2jYD,boxhead,A person of German descent.,,False,,55.0,eng,,,,True,False,False,False,False,False,False,0,0,0,2013-05-21 14:40:16,2013-05-21 14:40:16
1337,amk8z3BXK,bohunk,A person of east-central European descent. Originally referred to those of Bohemian (now Czech Republic) descent. It was commonly used toward Ukrainian immigrants during the early 20th century.,,False,,78.0,eng,,,,True,True,False,False,False,False,False,433,14,14,2013-05-20 21:23:54,2013-05-20 21:23:54
1338,nr4uAE2QZ,bunga,"[1] Australian aboriginal. Boong, pronounced with (like the vowel in bull), is related to the Australian English slang word bung, meaning dead; infected; or dysfunctional. From bung, to go bung 'Originally to die, then to break down, go bankrupt, cease to function [Ab. bong dead]'. Highly offensive. [2] In New Zealand, a Pacific Islander.",,False,,99.0,eng,,boong,,False,True,False,False,False,False,False,0,0,0,2013-05-20 16:39:19,2013-05-20 16:39:19
1339,e63tCRNyH,cripple,A disabled person.,,False,,71.0,eng,,,,False,False,False,False,False,True,False,1194,15,15,2013-05-19 12:59:40,2013-05-19 12:59:40
1340,WjRbvuV3r,camel jockey,Person of Middle Eastern descent.,,True,,80.0,eng,,,,False,True,False,False,False,False,False,2687,32,32,2013-05-19 05:26:32,2013-05-19 05:26:32
1341,4cCtTWT8E,dego,"An Italian, Spaniard or Portuguese person, possibly derived from the Spanish name, 'Diego,' a corruption of the title Hidalgo (member of the Gentry, from Spanish > hijo de algo 'son of someone [important]' or the Sardinian language first person pronoun, dego)t.",,False,,75.0,eng,,dago,,False,True,False,False,False,False,False,0,0,0,2013-05-18 14:31:30,2013-05-18 14:31:30
1342,NxD7c4fDz,bug eater,An person of Asian descent.,,False,,78.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-18 12:52:36,2013-05-18 12:52:36
1343,x276QEUu3,domes,"Hispanic word for a person from the Dominican Republic, possibly from the Washington Heights area of New York City.","Spherical structures, particularly used in astronomical observatories",False,,74.0,eng,,,,True,True,False,False,False,False,False,0,0,0,2013-05-17 23:55:00,2013-05-17 23:55:00
1344,x9dnZhTqw,curry muncher,A person of East Indian origin.,,True,,74.0,eng,,,,False,True,False,False,False,False,False,4037,88,88,2013-05-16 22:21:07,2013-05-16 22:21:07
1345,uk6233Z4v,septic,An American. (Cockney rhyming slang: Septic tank - Yank),Relating to sewage,False,,74.0,eng,,seppo,,True,False,False,False,False,False,False,0,0,0,2013-05-16 03:20:37,2013-05-16 03:20:37
1346,r8HcNVfbx,spic,"A person of Hispanic descent. First recorded use in 1915. Theories include from 'no spik English' (and spiggoty from the Chicano no speak-o t'e English), but common belief is that it is an abbreviation of 'Hispanic'.",,False,,81.0,eng,,,,False,True,False,False,False,False,False,561,3,3,2013-05-14 20:02:27,2013-05-14 20:02:27
1347,C2hTa8h7f,Ubangee,"A black person, particularly a black woman, from the Ubangi people of Africa",,False,,70.0,eng,,Ubangi,,False,True,False,False,False,False,False,2,0,0,2013-05-14 19:46:06,2013-05-14 19:46:06
1348,x98eutUZ6,Ubangi,"A black person, particularly a black woman, from the Ubangi people of Africa",,False,,70.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-14 19:45:48,2013-05-14 19:45:48
1349,NjeXPEqp4,sole,A person of Samoan descent.,[1] A type of fish [2] Single,False,,79.0,eng,,,,True,True,False,False,False,False,False,0,0,0,2013-05-14 04:08:51,2013-05-14 04:08:51
1350,jY6nXuhkC,spear chucker,"A term used for an African American, or other person of African descent.",,True,,87.0,eng,,,,False,True,False,False,False,False,False,1517,24,24,2013-05-14 00:24:05,2013-05-14 00:24:05
1351,C6zJ9deuf,snowflake,"[1] Civil war term for an educated (white collar) black person. [2] A person of Jewish descent, from the ashes in the vicinity of concentration camps.",Ice crystal,False,,77.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-13 17:20:08,2013-05-13 17:20:08
1352,4fqHMzaMN,snout,Offensive term used in Northern Ireland to describe Protestants of British descent living in Northern Ireland.,"Facial projection, particularly of a dog",False,,86.0,eng,,,,True,False,True,False,False,False,False,0,0,0,2013-05-13 16:10:06,2013-05-13 16:10:06
1353,ZDdXmD8Gn,shine,"A black person, originating from their working at shoe shine stands on urban streets or in bus and train station terminals.",Glow,False,,92.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-13 06:49:29,2013-05-13 06:49:29
1354,JPetE3wVv,shiner,"A black person, originating from their working at shoe shine stands on urban streets or in bus and train station terminals.",A black eye,False,,92.0,eng,,shine,,False,True,False,False,False,False,False,0,0,0,2013-05-13 06:49:29,2013-05-13 06:49:29
1355,Gb8fYPryv,slope,"A person of Asian descent, particularly Vietnamese or Chinese.",Inclination,False,,83.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-13 04:30:06,2013-05-13 04:30:06
1356,6cpYWyJwz,slant,"A person of Asian origin (Chinese, Japanese, Korean, Vietnamese etc.) Derived from the term for those who have epicanthic folds.",Angle or slope,False,,93.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-12 22:21:09,2013-05-12 22:21:09
1357,Kh3CmA8cX,Skip,"A white Australian, alluding to Skippy the Bush Kangaroo, a once-popular Australian television show for children.",[1] Avoid [2] A form of walking [3] A boat,False,,45.0,eng,,,,True,True,False,False,False,False,False,0,0,0,2013-05-12 14:30:12,2013-05-12 14:30:12
1358,rHeEAZ3cH,ghost,A Caucasian,A spirit,False,,94.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-12 02:10:11,2013-05-12 02:10:11
1359,D29BRfCeD,sand nigger,"Derogatory term for a person from the Middle East, Arab, South Asian world",,True,,100.0,eng,,,,True,True,False,False,False,False,False,4224,22,22,2013-05-11 21:43:24,2013-05-11 21:43:24
1360,yAk7n8Vf7,gin,"In Australia, an Aboriginal woman.",An alcoholic beverage,False,,86.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-11 21:29:13,2013-05-11 21:29:13
1361,8eKazXj7K,ginzo,"A person of Italian birth or descent. Most likely derived from 'Guinea Negro,' implying that Italians are dark or swarthy-skinned like the natives of Guinea. The diminutive 'Ginzo' probably dates back to World War II and is derived from Australian slang picked up by US servicemen in the Pacific Theater.",,False,,71.0,eng,,guinea,,True,True,False,False,False,False,False,66,0,0,2013-05-11 14:41:20,2013-05-11 14:41:20
1362,gdK4ANJCC,gipp,"[1] A Romani people. [2] Egyptians. These are variations of 'Gypsy', the most common word in English for people of Romani origin. 'Gypsy' is not in itself an ethnic slur but its usage is sometimes controversial.",,False,,73.0,eng,,gyppo,,False,True,False,False,False,False,False,0,0,0,2013-05-11 10:31:04,2013-05-11 10:31:04
1363,3W7xBnyHz,slant eye,"A person of Asian origin (Chinese, Japanese, Korean, Vietnamese etc.) Derived from the term for those who have epicanthic folds.",,True,,97.0,eng,,slant,,False,True,False,False,False,False,False,1067,20,20,2013-05-10 21:48:51,2013-05-10 21:48:51
1364,hEpw7KCWY,stovepipe,A black person.,,False,,85.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-10 17:10:01,2013-05-10 17:10:01
1365,HQYe6AWkd,Taffy,"A Welsh person. First used ca. 17th century. From the River Taff or the Welsh pronunciation of the name David (in Welsh, Dafydd). Children's rhyme: 'Taffy was a Welshman, Taffy was a thief'. Generally considered offensive when used by an English person.",[1] A person's name [2] A type of candy,False,,82.0,eng,,,,True,True,False,False,False,False,False,0,0,0,2013-05-10 04:55:08,2013-05-10 04:55:08
1366,vKFx9AKJ2,sucker fish,"A term used ambiguously in southern Oregon directed towards the Klamath people during a dispute over the sucker fish of the Klamath River which was considered sacred by the tribe. Troublemakers displayed bumper-stickers with the message 'Save a Farmer, Fillet a sucker fish.'",,False,,78.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2013-05-10 01:07:12,2013-05-10 01:07:12
1367,dcAChG8fa,tan,"A British person, derived from the Black and Tans, the nickname for an auxiliary British Army unit deployed to Ireland in the 1920s and which gained a reputation for brutality.",[1] A color [2] A suntan,False,,83.0,eng,,,,True,False,False,False,False,False,False,0,0,0,2013-05-09 21:59:49,2013-05-09 21:59:49
